0.56 0.40002 0.242086
0.57 0.40002 0.231216
0.58 0.40002 0.219601
0.59 0.40002 0.207116
0.6 0.40002 0.193594
0.61 0.40002 0.178802
0.62 0.40002 0.162398
0.63 0.40002 0.143841
0.64 0.40002 0.122134
0.65 0.40002 0.0948062
0.66 0.40002 0.0433349
0.67 0.40002 0.00105902
0.68 0.40002 4.75196e-09
0.69 0.40002 7.2081e-20
0.7 0.40002 1.03919e-30
0.71 0.40002 1.43582e-41
0.72 0.40002 1.90761e-52
0.73 0.40002 2.44458e-63
0.74 0.40002 3.03068e-74
0.75 0.40002 3.64583e-85
0.76 0.40002 4.26932e-96
0.77 0.40002 4.88464e-107
0.78 0.40002 5.48555e-118
0.79 0.40002 6.08379e-129
0.8 0.40002 6.71886e-140
0.81 0.40002 7.47068e-151
0.82 0.40002 8.47605e-162
0.83 0.40002 9.94976e-173
0.84 0.40002 1.22106e-183
0.85 0.40002 1.5712e-194
0.86 0.40002 2.10744e-205
0.87 0.40002 2.91176e-216
0.88 0.40002 4.08858e-227
0.89 0.40002 5.76609e-238
0.9 0.40002 8.09565e-249
0.91 0.40002 1.12487e-259
0.92 0.40002 1.54105e-270
0.93 0.40002 2.07716e-281
0.94 0.40002 2.75162e-292
0.95 0.40002 3.58093e-303
0.96 0.40002 4.57849e-314
0.97 0.40002 0
0.98 0.40002 0
0.99 0.40002 0
1 0.40002 0
0 0.50002 0.429216
0.01 0.50002 0.429216
0.02 0.50002 0.429126
0.03 0.50002 0.428944
0.04 0.50002 0.428672
0.05 0.50002 0.428308
0.06 0.50002 0.427853
0.07 0.50002 0.427306
0.08 0.50002 0.426668
0.09 0.50002 0.425937
0.1 0.50002 0.425113
0.11 0.50002 0.424196
0.12 0.50002 0.423185
0.13 0.50002 0.422079
0.14 0.50002 0.420878
0.15 0.50002 0.41958
0.16 0.50002 0.418186
0.17 0.50002 0.416693
0.18 0.50002 0.415101
0.19 0.50002 0.41341
0.2 0.50002 0.411616
0.21 0.50002 0.40972
0.22 0.50002 0.407719
0.23 0.50002 0.405613
0.24 0.50002 0.4034
0.25 0.50002 0.401077
